timestamp,location,wind_speed_mps,wind_direction_deg,temperature_c,humidity_percent,precip_inches,gdd,cdd,hdd
2020-02-01 00:00:00,Avon,8.921124525078922,353.41910093341363,-5.0719833361655855,29.484181067474026,0.0,0,0,23.071983336165587
2020-02-01 00:00:00,Madison,5.276203922704402,335.4791232495333,-8.366876760874288,27.781343379741145,0.0,0,0,26.366876760874288
2020-02-01 00:00:00,Perry,10.683941044019704,21.254630600216196,-6.774473028148263,25.54381427819269,0.0,0,0,24.774473028148265
2020-02-01 00:15:00,Avon,5.29587096316779,326.80202365154634,-4.936375373813991,21.433928875112745,0.0,0,0,22.93637537381399
2020-02-01 00:15:00,Madison,6.8063860586278135,237.03388398023128,-1.9148920505116909,32.234839348752416,0.0,0,0,19.91489205051169
2020-02-01 00:15:00,Perry,7.705480574268034,2.7557946398796007,-6.116849781009339,27.374783608205057,0.0,0,0,24.11684978100934
2020-02-01 00:30:00,Avon,10.224138146943083,274.5254741702589,-8.115858055115428,20.672613995685793,0.0,0,0,26.115858055115428
2020-02-01 00:30:00,Madison,10.646821127712006,181.83666084509136,-7.647147547367242,21.94300018736238,0.0,0,0,25.64714754736724
2020-02-01 00:30:00,Perry,4.773257166641063,297.35573740504196,4.171397904709355,22.567491514550486,0.0,0,0,13.828602095290645
2020-02-01 00:45:00,Avon,8.296830508527734,350.389464909717,-5.948446283586855,23.123031362233085,0.0,0,0,23.948446283586854
2020-02-01 00:45:00,Madison,10.961224593492354,166.53475124975915,3.389907549547809,21.518928235653576,0.0,0,0,14.610092450452191
2020-02-01 00:45:00,Perry,4.801538945212582,208.73058491383458,3.752092565373095,20.050627132960145,0.0,0,0,14.247907434626905
2020-02-01 01:00:00,Avon,9.658326241593219,334.9226016472729,-0.12612689265087873,24.907141085917555,0.0,0,0,18.12612689265088
2020-02-01 01:00:00,Madison,10.854125826518054,100.01150568057965,-5.442341564075106,34.14477237662962,0.0,0,0,23.442341564075107
2020-02-01 01:00:00,Perry,10.801343371348864,40.04217728740157,-9.122228724382902,22.85634118791056,0.0,0,0,27.1222287243829
2020-02-01 01:15:00,Avon,9.684946513025427,139.40950466547343,3.3210939271784294,28.02879600765322,0.0,0,0,14.67890607282157
2020-02-01 01:15:00,Madison,10.787934798197268,172.45186702252988,-3.8792370431047907,29.318299117139013,0.0,0,0,21.87923704310479
2020-02-01 01:15:00,Perry,7.210696678072211,121.72536352304863,0.4407774683372807,18.93355757549824,0.0,0,0,17.55922253166272
2020-02-01 01:30:00,Avon,10.248243566588773,326.56420738416915,-9.368985244988515,25.23993749925458,0.0,0,0,27.368985244988515
2020-02-01 01:30:00,Madison,5.174964483478163,176.6926326533286,-3.217881264113462,27.189901296038755,0.0,0,0,21.217881264113462
2020-02-01 01:30:00,Perry,8.371105438283921,342.53753025711035,4.128906442063789,33.42407640761167,0.0,0,0,13.871093557936211
2020-02-01 01:45:00,Avon,5.151167952413044,333.6398248238462,-9.211097787907994,15.0417794705509,0.0,0,0,27.211097787907995
2020-02-01 01:45:00,Madison,6.9584567417498615,288.22354301719247,2.9414572724734143,18.28619526529522,0.0,0,0,15.058542727526586
2020-02-01 01:45:00,Perry,8.270775150054277,123.37891383651291,-3.5580827179318453,23.332495135732433,0.0,0,0,21.558082717931846
2020-02-01 02:00:00,Avon,9.710034861077627,338.00236659551814,1.5261230569012625,30.615045962883016,0.0,0,0,16.473876943098738
2020-02-01 02:00:00,Madison,9.198537429237435,326.3407236789199,2.379767984114075,29.098004670018014,0.15629808361839068,0,0,15.620232015885925
2020-02-01 02:00:00,Perry,6.030021656495208,303.6846638109354,-7.847528624034558,33.99859388157452,0.0,0,0,25.84752862403456
2020-02-01 02:15:00,Avon,4.105332531852328,147.24905501419775,3.361000719505803,24.65663629540601,0.0,0,0,14.638999280494197
2020-02-01 02:15:00,Madison,8.205249997611359,314.3314658129006,-1.4522085799378637,29.06720291596796,0.0,0,0,19.452208579937864
2020-02-01 02:15:00,Perry,5.709592857593169,79.91503382196343,-8.696649042994892,16.42316820403687,0.0,0,0,26.696649042994892
2020-02-01 02:30:00,Avon,6.020158243926341,141.27356924647896,0.08816990590597484,18.214328995063,0.0,0,0,17.911830094094025
2020-02-01 02:30:00,Madison,9.230983526196162,260.42300097212046,-2.6704646292832273,18.907114298758792,0.0,0,0,20.670464629283227
2020-02-01 02:30:00,Perry,8.418316415089,131.16887985653358,-4.1135216736985445,15.964553138138067,0.0,0,0,22.113521673698543
2020-02-01 02:45:00,Avon,10.095114945689733,64.59289700721381,-3.8634102273342714,27.894402482910163,0.0,0,0,21.86341022733427
2020-02-01 02:45:00,Madison,10.331494758423553,154.8001566253557,-6.045662138987996,22.298850752491514,0.11569542408852757,0,0,24.045662138987996
2020-02-01 02:45:00,Perry,8.651180638989388,295.6456982742827,2.6282438665001226,24.25885444211026,0.0,0,0,15.371756133499877
2020-02-01 03:00:00,Avon,9.617790203439903,344.5101090226275,-3.9615078413528284,29.64951704190378,0.0,0,0,21.961507841352827
2020-02-01 03:00:00,Madison,5.846501387016204,249.18660764441427,-7.8093344932435595,34.1831699242577,0.0,0,0,25.80933449324356
2020-02-01 03:00:00,Perry,8.161727704340922,97.38157132993871,-1.9073939589711166,31.018267337750927,0.0,0,0,19.907393958971117
2020-02-01 03:15:00,Avon,9.704373996882039,182.16933033690083,-9.135690148032658,21.841556988565976,0.0,0,0,27.13569014803266
2020-02-01 03:15:00,Madison,9.381410091481245,354.11202203079944,-0.9131689211203788,19.7982023730342,0.0,0,0,18.91316892112038
2020-02-01 03:15:00,Perry,9.50637299113601,157.11495136312794,-0.9258169686322688,23.54598250251012,0.0,0,0,18.92581696863227
2020-02-01 03:30:00,Avon,6.693251954404137,17.944347199413908,-10.214421564281562,28.222574798167827,0.0,0,0,28.21442156428156
2020-02-01 03:30:00,Madison,4.882362883693543,144.32873474642506,1.0224667400963288,17.0109073190698,0.0,0,0,16.977533259903673
2020-02-01 03:30:00,Perry,4.607190981867083,103.9596823683073,-0.22581654015588093,28.82974497985484,0.0,0,0,18.225816540155883
2020-02-01 03:45:00,Avon,8.599709168070406,5.699565738398813,3.7423427481479017,18.58494136678165,0.0,0,0,14.257657251852098
2020-02-01 03:45:00,Madison,5.2214873921750495,73.4646792477155,4.183255511067548,28.579920405640117,0.0,0,0,13.816744488932452
2020-02-01 03:45:00,Perry,8.431348904247951,160.42361957391873,-1.4042164575829261,32.9176614055404,0.0,0,0,19.404216457582926
2020-02-01 04:00:00,Avon,6.528567566886344,48.342681775237295,4.387183407275012,16.002253709613523,0.0,0,0,13.612816592724988
2020-02-01 04:00:00,Madison,8.174867140555913,335.87558410151337,0.49432477775746264,24.951709570159835,0.0,0,0,17.505675222242537
2020-02-01 04:00:00,Perry,10.229801430050252,323.9457842506207,-9.246404305213385,17.070709075776733,0.0,0,0,27.246404305213385
2020-02-01 04:15:00,Avon,5.180805314092989,303.92182542647294,0.4376912567136575,29.477294847362952,0.0,0,0,17.562308743286344
2020-02-01 04:15:00,Madison,8.59523390454828,143.13250036109088,3.7069568746529207,29.945766803447142,0.0,0,0,14.29304312534708
2020-02-01 04:15:00,Perry,9.938919226149757,259.2679256624798,-3.066446349687933,20.21704564124942,0.0,0,0,21.066446349687933
2020-02-01 04:30:00,Avon,8.962909868032469,51.5861624961253,-2.742167842125461,25.190908938010068,0.0,0,0,20.74216784212546
2020-02-01 04:30:00,Madison,6.394946203145317,145.74638382074977,-1.8214520610726694,15.238342694590209,0.0,0,0,19.82145206107267
2020-02-01 04:30:00,Perry,9.514502223512057,67.13682921116447,-4.165303881530115,17.69044772522485,0.0,0,0,22.165303881530114
2020-02-01 04:45:00,Avon,8.770043067505636,22.98498537946296,-7.634182018196449,34.49225192475357,0.0,0,0,25.634182018196448
2020-02-01 04:45:00,Madison,9.869789856374508,352.6693102421631,3.7994002301561753,31.131041550982502,0.0,0,0,14.200599769843825
2020-02-01 04:45:00,Perry,5.968276933403493,318.38881584358916,-4.84493055865138,21.511890251552018,0.00508855165960953,0,0,22.84493055865138
2020-02-01 05:00:00,Avon,6.034095215147767,16.21503698521844,-0.47688985911480586,27.91800454544184,0.0,0,0,18.476889859114806
2020-02-01 05:00:00,Madison,5.385677170797279,230.55899791513417,-1.7214047389403966,33.710249405494245,0.0,0,0,19.721404738940397
2020-02-01 05:00:00,Perry,8.962168654112187,286.8589319461018,-8.674173284841533,26.123483659986775,0.0,0,0,26.674173284841533
2020-02-01 05:15:00,Avon,6.185708695037974,287.630570802299,4.156761772490178,25.560866356372138,0.0,0,0,13.843238227509822
