timestamp,location,wind_speed_mps,wind_direction_deg,temperature_c,humidity_percent,precip_inches,gdd,cdd,hdd
2023-01-01 00:00:00,Avon,4.80698211080038,238.361451849056,0.6353447236733452,26.786358977311608,0.0,0.0,0,17.364655276326655
2023-01-01 00:00:00,Madison,10.3924604270246,143.06156672094383,2.8578296204798157,38.87448480640505,0.0,0.0,0,15.142170379520184
2023-01-01 00:00:00,Perry,10.294675587365514,224.0628284814471,2.569431472131148,28.591686771282454,0.0,0.0,0,15.430568527868852
2023-01-01 00:15:00,Avon,7.648927478175841,55.22864106291445,-4.122668631159323,27.154444540412506,0.0,0.0,0,22.12266863115932
2023-01-01 00:15:00,Madison,4.630353049700498,315.3463563003412,-7.63053628452186,25.138246088413887,0.0,0.0,0,25.63053628452186
2023-01-01 00:15:00,Perry,5.730114509882786,155.1611825544402,4.042210957291221,22.362396385499267,0.0,0.0,0,13.957789042708779
2023-01-01 00:30:00,Avon,10.573927016727751,341.31956466666077,-6.487456598116061,35.568691646585854,0.0,0.0,0,24.48745659811606
2023-01-01 00:30:00,Madison,6.253878927999965,286.8764595803838,4.8376793552489215,23.415616118078127,0.0,0.0,0,13.162320644751079
2023-01-01 00:30:00,Perry,5.209253801679941,329.2091467964666,-6.83435032989464,26.218133210061634,0.008634518180585317,0.0,0,24.83435032989464
2023-01-01 00:45:00,Avon,5.930268192159035,9.703202371115683,0.8822120742835224,25.026037880066635,0.0,0.0,0,17.117787925716478
2023-01-01 00:45:00,Madison,9.225271788692437,208.92256216759182,-9.682543406858759,36.54447203321047,0.0,0.0,0,27.68254340685876
2023-01-01 00:45:00,Perry,9.81070512044006,311.68912589608635,-7.041857540177345,37.76563161728283,0.0,0.0,0,25.041857540177347
2023-01-01 01:00:00,Avon,4.646965991185823,202.460698368513,-6.580179947167116,32.995414900598234,0.0,0.0,0,24.580179947167117
2023-01-01 01:00:00,Madison,7.998667833757859,341.203717596304,-3.9065901865775485,38.47046843081233,0.0,0.0,0,21.90659018657755
2023-01-01 01:00:00,Perry,7.849919655739226,312.6223983097091,0.14827640117311347,29.012954426234305,0.0,0.0,0,17.851723598826887
2023-01-01 01:15:00,Avon,9.608174118338109,323.9958015527054,-6.626177603623315,23.486972400905746,0.0,0.0,0,24.626177603623315
2023-01-01 01:15:00,Madison,8.059712405315043,147.1826754691458,-8.12497723825457,21.235083063543303,0.0,0.0,0,26.12497723825457
2023-01-01 01:15:00,Perry,9.808694882943573,7.64077460250467,-9.096693076247345,29.38075342908349,0.0,0.0,0,27.096693076247345
2023-01-01 01:30:00,Avon,7.341888657313332,184.97050334896676,-8.97365255956748,25.018534263363996,0.0,0.0,0,26.97365255956748
2023-01-01 01:30:00,Madison,9.568485133439248,107.55144060329192,-9.28408643281448,22.044928368756082,0.0,0.0,0,27.28408643281448
2023-01-01 01:30:00,Perry,9.529305411237784,266.6883206842281,-4.154729243781671,27.942252837649043,0.0,0.0,0,22.15472924378167
2023-01-01 01:45:00,Avon,4.242828711780482,304.36616876458896,-0.06899261314644711,27.1008678827242,0.0,0.0,0,18.06899261314645
2023-01-01 01:45:00,Madison,6.515892852895392,185.63634149310943,1.2730320067712135,37.081183913041514,0.0,0.0,0,16.726967993228786
2023-01-01 01:45:00,Perry,5.948143074602791,117.67321098173016,4.716851109792389,21.358309622889337,0.11580949807141819,0.0,0,13.283148890207611
2023-01-01 02:00:00,Avon,6.008648729830705,293.40046596117264,-8.276120104579118,25.19898108566284,0.0,0.0,0,26.276120104579118
2023-01-01 02:00:00,Madison,5.593396317999977,337.69132034240596,-3.4417338608569548,30.22129345820062,0.0,0.0,0,21.441733860856957
2023-01-01 02:00:00,Perry,8.950562072639134,189.93875727380694,-0.7887127377756382,36.29174864002723,0.0,0.0,0,18.78871273777564
2023-01-01 02:15:00,Avon,6.638233812537207,312.85421394960474,-7.422242152378022,35.874258555549886,0.0,0.0,0,25.422242152378022
2023-01-01 02:15:00,Madison,9.247502080537872,123.19139091272616,-8.305310631932556,38.85825512860604,0.0,0.0,0,26.305310631932556
2023-01-01 02:15:00,Perry,7.793978134012054,72.8558287731614,-9.785541499777787,38.35672011712926,0.0,0.0,0,27.785541499777786
2023-01-01 02:30:00,Avon,9.855803920358941,31.764342292627582,-8.81582990898203,34.83836981826289,0.0,0.0,0,26.815829908982032
