timestamp,location,wind_speed_mps,wind_direction_deg,temperature_c,humidity_percent,precip_inches,gdd,cdd,hdd
2024-12-01 00:00:00,Avon,4.252339312825146,74.78293390157506,-1.018106183456046,21.639521710699203,0.0,0.0,0,19.018106183456045
2024-12-01 00:00:00,Madison,7.824497006304529,255.5968428430906,4.589032728443836,20.419052364047992,0.0,0.0,0,13.410967271556164
2024-12-01 00:00:00,Perry,5.076463346321641,60.24195361869018,-1.9125835619075864,27.842188044253202,0.0,0.0,0,19.912583561907585
2024-12-01 00:15:00,Avon,10.904441024212975,17.98857042907511,5.799673079229801,36.27187450937816,0.0,0.0,0,12.200326920770198
2024-12-01 00:15:00,Madison,8.364273284243502,32.528837726332455,2.7312805953924797,39.89182971800905,0.0,0.0,0,15.26871940460752
2024-12-01 00:15:00,Perry,4.213785426515009,172.9312061431438,-1.1874248936318321,27.286970261319365,0.0,0.0,0,19.18742489363183
2024-12-01 00:30:00,Avon,10.834910185197014,261.31297927822663,6.898212309261726,20.42986631616131,0.0,0.22966993244310727,0,11.101787690738274
2024-12-01 00:30:00,Madison,6.180371930268951,46.62703143192701,4.3022419973501265,29.261074708934373,0.0,0.0,0,13.697758002649874
2024-12-01 00:30:00,Perry,8.747286240544355,201.2499889419541,3.0389322823555633,20.650549159193112,0.0,0.0,0,14.961067717644436
2024-12-01 00:45:00,Avon,10.653453898840077,200.72666862389445,8.087975135098878,37.02284516448242,0.0,0.15172225274809376,0,9.912024864901122
2024-12-01 00:45:00,Madison,8.550495986191473,127.62987882196771,-4.986499264015611,38.67899697727587,0.0,0.0,0,22.986499264015613
2024-12-01 00:45:00,Perry,10.397717301205635,329.5345988444092,0.3469629411582127,32.742293713009644,0.0,0.0,0,17.653037058841786
2024-12-01 01:00:00,Avon,7.659787382162144,272.0960194428161,-6.037405141604856,32.68653264076156,0.0,0.0,0,24.037405141604857
2024-12-01 01:00:00,Madison,7.807500999500851,303.76598021542617,3.2389828871963355,20.86285301877375,0.0,0.0,0,14.761017112803664
2024-12-01 01:00:00,Perry,8.573398106228499,96.89983420802889,-4.934248092116171,20.661628909579303,0.0,0.0,0,22.93424809211617
2024-12-01 01:15:00,Avon,10.212633898984352,12.094396927801881,-1.5894879822329482,25.220321719630327,0.0,0.0,0,19.58948798223295
2024-12-01 01:15:00,Madison,6.215876828983936,70.45516109931879,-1.6366375654857133,38.673040950686726,0.0,0.0,0,19.636637565485714
2024-12-01 01:15:00,Perry,9.825619741095277,328.415083890989,-4.649467095342823,28.178538283994016,0.0,0.0,0,22.64946709534282
2024-12-01 01:30:00,Avon,5.495094376045722,145.05777544520888,2.508992976634011,37.33043738328111,0.0,0.0,0,15.491007023365988
